projectUUID;personName;personLastName;role;externalContributor;personUUID
6a4bfd9a-0ada-42ee-a458-1dcb9158027c;Maria Jung;Barrett;PI;FALSE;ffc6db77-95ed-452f-92ac-ca143a9db73c
c52de284-a5d5-4e86-b024-ee1508c043e5;Joachim Winther;Pedersen;CoI;FALSE;ff6f398b-4bde-46da-a460-9815134b42eb
47e06774-9088-4465-8ab8-f8c27cd731d6;Joachim Winther;Pedersen;CoI;FALSE;ff6f398b-4bde-46da-a460-9815134b42eb
c8211d83-460f-41fa-b8cf-b8c031b8b18b;Joachim Winther;Pedersen;CoI;FALSE;ff6f398b-4bde-46da-a460-9815134b42eb
39d18547-01f7-4fbc-9794-cb87a4530afb;Joachim Winther;Pedersen;CoI;FALSE;ff6f398b-4bde-46da-a460-9815134b42eb
4c04ec87-4051-4ede-a971-ff8badc270f6;Mahya Mohammadi;Kashani;CoI;FALSE;fea53dc2-758b-4dc3-962c-68e0b52d2925
9f77d6e9-c0a5-4560-94ba-9451dc779f58;Christoph;Seidl;PI;FALSE;fda8c630-1b0a-4910-ae2a-602850616275
4c04ec87-4051-4ede-a971-ff8badc270f6;Sergio Daniel;Quijano;CoI;FALSE;fc57a764-276e-463a-aa68-fa54ffaf31d6
4bb672ed-bd49-4087-9326-eaa97f21976d;Camille ;Rønn;CoI;FALSE;fc4a63b2-8edf-4d1c-94a4-2cbfe61adf48
0e937186-7936-4856-849b-95334a99a6af;Mahsa ;Varshosaz;CoI;FALSE;fb4b9d17-f1ec-466b-b222-caba06823edc
4c04ec87-4051-4ede-a971-ff8badc270f6;Mahsa ;Varshosaz;CoI;FALSE;fb4b9d17-f1ec-466b-b222-caba06823edc
cd1658f4-8302-49a8-9a71-d42f7168fc36;Mahsa ;Varshosaz;CoI;FALSE;fb4b9d17-f1ec-466b-b222-caba06823edc
1395e452-c10b-4f53-ad5e-0dbb33a231ce;Mahsa ;Varshosaz;CoI;FALSE;fb4b9d17-f1ec-466b-b222-caba06823edc
c0f83230-1cd4-4d68-bd34-43f6f0fc71fb;Mahsa ;Varshosaz;CoI;FALSE;fb4b9d17-f1ec-466b-b222-caba06823edc
2c5def6b-8c33-4364-bc74-aa8f73ecfcca;Mahsa ;Varshosaz;PI;FALSE;fb4b9d17-f1ec-466b-b222-caba06823edc
c8211d83-460f-41fa-b8cf-b8c031b8b18b;Noah Brunken;Syrkis;CoI;FALSE;faf0279a-dd8c-47b7-9570-3570c0ac803c
abcfded3-fae9-4da5-97e5-658a188a0190;Jaike van;Twiller;CoI;FALSE;fa03d816-cd99-4fea-b45b-efe7ecd3cb0a
85b6aad6-1170-4acc-9a63-f74283faf636;Jaike van;Twiller;Collaborator;FALSE;fa03d816-cd99-4fea-b45b-efe7ecd3cb0a
8d741a26-ea5c-4c69-9dab-6341052e48e3;Clément ;Sebastiao;CoI;FALSE;f72688e0-ad8f-4dc2-bb6b-c22fa14164c3
eca259ab-ea40-4758-bbb5-6533b2c39916;Signe Louise;Yndigegn;CoI;FALSE;f6921641-1f0a-4e24-a3a9-546e3927ab72
190c1b56-5561-4a2a-88e1-d4aab076ddff;Signe Louise;Yndigegn;CoI;FALSE;f6921641-1f0a-4e24-a3a9-546e3927ab72
3fdee8d2-5455-4d30-87d7-3e036f3484c3;Signe Louise;Yndigegn;CoI;FALSE;f6921641-1f0a-4e24-a3a9-546e3927ab72
c7ff4234-d9d4-4a7d-92c0-23b4c971bfe9;Signe Louise;Yndigegn;CoI;FALSE;f6921641-1f0a-4e24-a3a9-546e3927ab72
3f6a03a7-6217-4d70-9bf5-0c229cf768f3;Signe Louise;Yndigegn;CoI;FALSE;f6921641-1f0a-4e24-a3a9-546e3927ab72
dded96d9-89f4-4348-ab14-034dcd34c54f;Signe Louise;Yndigegn;PI;FALSE;f6921641-1f0a-4e24-a3a9-546e3927ab72
4e71f778-5873-4ed5-9b4e-8001c56dc41c;Signe Louise;Yndigegn;PI;FALSE;f6921641-1f0a-4e24-a3a9-546e3927ab72
5c14f2cf-9f83-4b48-b608-8f504edc970c;Peter;Kun;CoI;FALSE;f30d35c6-4320-476f-8506-481764e6009e
b8e7e99f-03aa-4db2-86bc-472ae6f42745;Claire;Glanois;CoI;FALSE;f2b81a70-1d6c-42d1-a3b5-1d4338be4b8c
47e06774-9088-4465-8ab8-f8c27cd731d6;Claire;Glanois;CoI;FALSE;f2b81a70-1d6c-42d1-a3b5-1d4338be4b8c
28c482c8-3f29-4c4d-abae-c3ea636d65c1;Anders Weile;Larsen;CoI;FALSE;f2a38db0-49a6-4252-af15-8586639f1b6e
2ca6fcc0-4e7d-4fb9-b4cb-12e19d6338cd;Anders Weile;Larsen;CoI;FALSE;f2a38db0-49a6-4252-af15-8586639f1b6e
3b8ce2ea-b68a-4ae4-bf69-6ed08940fa57;Anders Weile;Larsen;PI;FALSE;f2a38db0-49a6-4252-af15-8586639f1b6e
54be9d4e-0d3a-4b8a-b908-4989018a10e5;Alena;Thiel;PI;FALSE;f240d002-893f-45bd-b9ad-6a6ddc015e40
ed296174-b109-491c-a0c5-1acf38e8c907;Alena;Thiel;PI;FALSE;f240d002-893f-45bd-b9ad-6a6ddc015e40
52636f43-4fb0-43ed-8c56-b644ddd62be9;Yvonne ;Dittrich;CoI;FALSE;f2136570-f73c-446f-9fb0-6d9e461e2124
dc13ab93-8585-4c80-99ee-2daa95ba51eb;Yvonne ;Dittrich;PI;FALSE;f2136570-f73c-446f-9fb0-6d9e461e2124
a2f4b3e2-31c0-4a77-a4cc-05980e763c2d;Yvonne ;Dittrich;PI;FALSE;f2136570-f73c-446f-9fb0-6d9e461e2124
4cac7654-2655-4c1b-b201-1ef33d01b353;Yvonne ;Dittrich;CoI;FALSE;f2136570-f73c-446f-9fb0-6d9e461e2124
516eb84c-8047-484a-8d11-dcb7976fc2bf;Yvonne ;Dittrich;PI;FALSE;f2136570-f73c-446f-9fb0-6d9e461e2124
46950efa-4ab3-4646-9458-a5a6c128d967;Yvonne ;Dittrich;CoI;FALSE;f2136570-f73c-446f-9fb0-6d9e461e2124
249c41f8-3d16-4033-bfc1-695487446106;Yvonne ;Dittrich;CoI;FALSE;f2136570-f73c-446f-9fb0-6d9e461e2124
90ea8ed3-a495-4998-b22b-0dc362de76f7;Yvonne ;Dittrich;PI;FALSE;f2136570-f73c-446f-9fb0-6d9e461e2124
61a964d6-a6c1-4364-a2b9-0c1504474ad6;Yvonne ;Dittrich;CoI;FALSE;f2136570-f73c-446f-9fb0-6d9e461e2124
7a35b865-2730-45a6-8fdc-b508699fa03a;Yvonne ;Dittrich;PI;FALSE;f2136570-f73c-446f-9fb0-6d9e461e2124
4c2b07e4-55c6-44be-947a-9f764eeaf31e;Yvonne ;Dittrich;PI;FALSE;f2136570-f73c-446f-9fb0-6d9e461e2124
119e304c-6427-40e5-95fd-e802aabd518e;Yvonne ;Dittrich;PI;FALSE;f2136570-f73c-446f-9fb0-6d9e461e2124
0ae11a14-eed2-4bb8-a3e2-657776e7772c;Yvonne ;Dittrich;PI;FALSE;f2136570-f73c-446f-9fb0-6d9e461e2124
8f5fad3c-1aee-432c-8ad4-77c851de79a5;Yvonne ;Dittrich;CoI;FALSE;f2136570-f73c-446f-9fb0-6d9e461e2124
445b877c-2def-4421-9ffd-1d072bdb81d2;Yvonne ;Dittrich;CoI;FALSE;f2136570-f73c-446f-9fb0-6d9e461e2124
e4d8b5ee-d587-4cb3-9bb7-048fa82923f3;Yvonne ;Dittrich;CoI;FALSE;f2136570-f73c-446f-9fb0-6d9e461e2124
d19f470d-b304-44f2-b5f0-e08d54bbabbc;Yvonne ;Dittrich;PI;FALSE;f2136570-f73c-446f-9fb0-6d9e461e2124
d6e92b00-b7c2-44f7-b96f-da3e9d8c7681;Yvonne ;Dittrich;CoI;FALSE;f2136570-f73c-446f-9fb0-6d9e461e2124
19e2ba95-373f-4091-9ca6-3cef5331bacb;Yvonne ;Dittrich;CoI;FALSE;f2136570-f73c-446f-9fb0-6d9e461e2124
1b488dd3-466a-4eef-a9ce-74ccca2cb4d9;Yvonne ;Dittrich;CoI;FALSE;f2136570-f73c-446f-9fb0-6d9e461e2124
2b7b3917-2b7f-4064-aa9c-6536d1384b1f;Oliver;Krancher;PI;FALSE;f14f4742-c9d8-4a34-b8e2-d713c3a1f437
a3b32cef-4240-4466-b3d1-3da4b4b67746;Oliver;Krancher;PI;FALSE;f14f4742-c9d8-4a34-b8e2-d713c3a1f437
17f194cc-53d3-4cd7-95ef-13587882768e;Oliver;Krancher;PI;FALSE;f14f4742-c9d8-4a34-b8e2-d713c3a1f437
f7764606-bd49-458c-b2f1-c4ba99bdf3e2;Oliver;Krancher;PI;FALSE;f14f4742-c9d8-4a34-b8e2-d713c3a1f437
e5c8d972-7458-4f2b-aa1e-c7439bfd3aa0;Oliver;Krancher;PI;FALSE;f14f4742-c9d8-4a34-b8e2-d713c3a1f437
f425df35-7a88-41a1-9d8d-ced2bd55e700;Ask Greve;Johansen;CoI;FALSE;f14a5893-8cba-4ed5-b066-55c2ea626d24
c006a8cf-ebb2-4bd4-94ae-01b5ea5f2ee2;Rachel ;Douglas-Jones;CoI;FALSE;f11b0cc1-ad9f-4b12-b805-65b70e5bcd65
47ecae24-c424-4de9-9a67-c937eb1fa065;Rachel ;Douglas-Jones;CoI;FALSE;f11b0cc1-ad9f-4b12-b805-65b70e5bcd65
88d75831-25f7-4350-844d-9205d4c998d5;Rachel ;Douglas-Jones;PI;FALSE;f11b0cc1-ad9f-4b12-b805-65b70e5bcd65
4bc1a5b1-e2c9-4c56-8f85-8e2e5474b0a4;Rachel ;Douglas-Jones;PI;FALSE;f11b0cc1-ad9f-4b12-b805-65b70e5bcd65
7eaf2a59-b683-461c-92f0-1b09a68bf7bd;Rachel ;Douglas-Jones;PI;FALSE;f11b0cc1-ad9f-4b12-b805-65b70e5bcd65
0e648138-2db2-4f9e-b8fd-95d39b5741d5;Rachel ;Douglas-Jones;PI;FALSE;f11b0cc1-ad9f-4b12-b805-65b70e5bcd65
b47abab8-758b-4317-be3b-a2b8fb15d820;Rachel ;Douglas-Jones;PI;FALSE;f11b0cc1-ad9f-4b12-b805-65b70e5bcd65
8e3474bc-dd89-4c0c-a84c-4c8ad3e95467;Rachel ;Douglas-Jones;CoI;FALSE;f11b0cc1-ad9f-4b12-b805-65b70e5bcd65
28505b1e-2be0-4e3e-a956-174e88f7b6cb;Rachel ;Douglas-Jones;PI;FALSE;f11b0cc1-ad9f-4b12-b805-65b70e5bcd65
59335505-5854-4e08-a0d0-37101343be37;Rachel ;Douglas-Jones;PI;FALSE;f11b0cc1-ad9f-4b12-b805-65b70e5bcd65
882f49ce-4251-4c2d-bafc-870dd56b752b;Rachel ;Douglas-Jones;PI;FALSE;f11b0cc1-ad9f-4b12-b805-65b70e5bcd65
ea1075d9-a0d8-49d8-9ef5-e8c50b337476;Rachel ;Douglas-Jones;CoI;FALSE;f11b0cc1-ad9f-4b12-b805-65b70e5bcd65
19d06348-ad95-4065-ad4b-8e6094c74491;Rachel ;Douglas-Jones;Collaborator;FALSE;f11b0cc1-ad9f-4b12-b805-65b70e5bcd65
1afe974b-d602-4c5c-ab84-24ba24b7ce81;Arianna ;Pera;CoI;FALSE;f09e1c90-dbb8-4379-9905-0086e71503d4
28c482c8-3f29-4c4d-abae-c3ea636d65c1;Barbara ;Plank;CoI;FALSE;f073ebac-704d-4236-9206-d1d2ef2be9c3
6bdbc155-83c0-4139-ab79-ec3933ba3a05;Barbara ;Plank;PI;FALSE;f073ebac-704d-4236-9206-d1d2ef2be9c3
cdf9f5a6-86d4-4aa9-b627-f07790f935c1;Barbara;Plank;PI;FALSE;f073ebac-704d-4236-9206-d1d2ef2be9c3
04f24f1f-66c8-464d-af91-7ad58b59d45e;Barbara;Plank;PI;FALSE;f073ebac-704d-4236-9206-d1d2ef2be9c3
9f83ca3e-d774-470b-9ef6-e1e0098b860f;Barbara;Plank;PI;FALSE;f073ebac-704d-4236-9206-d1d2ef2be9c3
6a4bfd9a-0ada-42ee-a458-1dcb9158027c;Barbara;Plank;CoI;FALSE;f073ebac-704d-4236-9206-d1d2ef2be9c3
610fe295-e17f-415b-b874-267047f0d4ca;Jørn ;Lambertsen;CoI;FALSE;f06ed23d-b6d0-4af9-bb74-ecbcd6ca0c47
10bcb6a5-6e2f-441b-9180-65cce065a126;Jørn;Lambertsen;CoI;FALSE;f06ed23d-b6d0-4af9-bb74-ecbcd6ca0c47
33b3fc7e-5aad-48c0-877c-ada1be556f22;Holger ;Dell;CoI;FALSE;ef9b447a-d6c4-4250-a506-093730db84d6
939931f6-183c-46e0-a8da-1464aa7bc66c;Jan Benjamin;Vornhagen;CoI;FALSE;ecc36d3e-77ac-4333-9918-2431807cd4e0
ca858287-aec2-476c-b096-b8c18e3e7196;Søren ;Lauesen;PI;FALSE;ea6d10cf-6bb5-4414-8966-f1ed2591f794
1b24e063-c479-47e0-a8c1-47c039848a85;Søren ;Lauesen;PI;FALSE;ea6d10cf-6bb5-4414-8966-f1ed2591f794
e41b44cc-46ce-4de8-962f-abad41d761d3;Søren ;Lauesen;CoI;FALSE;ea6d10cf-6bb5-4414-8966-f1ed2591f794
860bf1d7-99d6-4a74-87e2-7f1b7ef053b5;Søren ;Lauesen;PI;FALSE;ea6d10cf-6bb5-4414-8966-f1ed2591f794
82a555b1-9926-4e23-928d-ebf205ba4685;Théo ;Sourget;CoI;FALSE;ea2d2480-46fb-493d-8dd4-6f054f58098a
eab28385-3ed9-4610-a9ef-63985ee7a645;Théo ;Sourget;CoI;FALSE;ea2d2480-46fb-493d-8dd4-6f054f58098a
6bdbc155-83c0-4139-ab79-ec3933ba3a05;Sif Dam;Sonniks;CoI;FALSE;e9d5602d-a3ba-4ac4-9c9c-7a51100e41d3
9f83ca3e-d774-470b-9ef6-e1e0098b860f;Sif Dam;Sonniks;CoI;FALSE;e9d5602d-a3ba-4ac4-9c9c-7a51100e41d3
c006a8cf-ebb2-4bd4-94ae-01b5ea5f2ee2;Marisa ;Cohn;CoI;FALSE;e9d14210-bc71-4824-b7cf-fd1448d022ab
f9613974-23dd-4af9-b328-b9472531403e;Marisa ;Cohn;CoI;FALSE;e9d14210-bc71-4824-b7cf-fd1448d022ab
92a3a94c-c825-4662-97bc-2b9d802618ea;Marisa ;Cohn;CoI;FALSE;e9d14210-bc71-4824-b7cf-fd1448d022ab
e9c91f24-e3ab-41a7-bdce-ac3685bd3f46;Marisa ;Cohn;PI;FALSE;e9d14210-bc71-4824-b7cf-fd1448d022ab
5140d65f-c9c2-4102-ade1-a656cce36387;Sami ;Brandt;PI;FALSE;e8e88610-5144-41da-95bf-597abf1d7869
11cd4029-d277-44f5-916f-71384fd8e8d6;Sami ;Brandt;PI;FALSE;e8e88610-5144-41da-95bf-597abf1d7869
6ac1ce36-677b-4986-90ef-05eb24746af1;Toine ;Bogers;PI;FALSE;e726f512-d3fd-4d89-962a-3aa9f532a52f
28c482c8-3f29-4c4d-abae-c3ea636d65c1;Toine ;Bogers;CoI;FALSE;e726f512-d3fd-4d89-962a-3aa9f532a52f
4a5fe21c-a2d9-426a-bdb0-524a2754e75d;Riko ;Jacob;CoI;FALSE;e6f70fb0-caf1-4736-b583-b0777bc1390f
8146f4ce-2057-47de-80a7-f7707e6506e0;Riko ;Jacob;PI;FALSE;e6f70fb0-caf1-4736-b583-b0777bc1390f
f2db8d63-45ff-4810-a889-b272fd938d3a;Riko ;Jacob;PI;FALSE;e6f70fb0-caf1-4736-b583-b0777bc1390f
af6ccd35-879e-49c5-a7d1-b2c5b6aeb32d;Riko ;Jacob;PI;FALSE;e6f70fb0-caf1-4736-b583-b0777bc1390f
2d0e4509-f039-49bc-b670-0d5d3e31284b;Jichen ;Zhu;PI;FALSE;e383647f-00d3-41b1-ad95-ff69bdfffb42
4987b885-b7be-40e1-bdee-3a740cab8d39;Jichen ;Zhu;PI;FALSE;e383647f-00d3-41b1-ad95-ff69bdfffb42
35203d5b-8d9b-4719-aeb2-6f5074ac1686;Nanna ;Inie;PI;FALSE;e23e8096-59cb-4ef6-af48-ce9d806fd1eb
1550b177-ea65-4622-a400-60ce9cc9053d;Nanna ;Inie;CoI;FALSE;e23e8096-59cb-4ef6-af48-ce9d806fd1eb
061dd7d9-61b9-4f58-a036-47cb615f81bc;Nanna ;Inie;CoI;FALSE;e23e8096-59cb-4ef6-af48-ce9d806fd1eb
28c482c8-3f29-4c4d-abae-c3ea636d65c1;Laurits ;Dixen;CoI;FALSE;e20164d2-7e0c-4f05-88be-ca477dfc5f8c
5b389df6-a3bf-424f-9f9c-b024d7b2f243;Sebastian Mateos;Nicolajsen;PI;FALSE;e175684d-abc3-4ee4-9a12-af6c611e47c0
efa59359-9c40-4650-8102-90a1abaf9744;Sebastian Mateos;Nicolajsen;CoI;FALSE;e175684d-abc3-4ee4-9a12-af6c611e47c0
860bf1d7-99d6-4a74-87e2-7f1b7ef053b5;Jens ;Schmidt;PI;FALSE;e0edf6ca-5a14-41d8-81cc-77fd67f03ee5
38cecda7-bb24-4d49-8f67-cada7a740062;Jens ;Schmidt;PI;FALSE;e0edf6ca-5a14-41d8-81cc-77fd67f03ee5
08e92d2d-7d30-4c53-b5d2-6aba12ded6fb;Jens ;Schmidt;PI;FALSE;e0edf6ca-5a14-41d8-81cc-77fd67f03ee5
7492316d-f1c5-4c5a-88a7-480e15dec0a2;Jens ;Schmidt;PI;FALSE;e0edf6ca-5a14-41d8-81cc-77fd67f03ee5
90de203d-fe8a-4ee8-9e89-57562ef752e1;Katja Sara Pape;de Neergaard;CoI;FALSE;df52a23b-7109-4616-a59a-d6d90f777595
44d7b341-2fb8-462f-aeea-8dc7f9b1cb93;Martin;Pichlmair;CoI;FALSE;ddcdfda8-c5ea-4e67-b0ea-21ba86966197
92dd15f8-1163-4e47-a198-2af8537b5575;Martin;Pichlmair;CoI;FALSE;ddcdfda8-c5ea-4e67-b0ea-21ba86966197
d6b098cb-fc16-42da-8c7b-90e51971343e;Anna-Mamusu ;Wehlitz;PI;FALSE;dda395cd-41ec-469e-a3e9-b1c024bbb1a7
8097c0e5-c30a-430a-9106-e48815dc802e;Gabriela;Marcu;CoI;FALSE;dbf46bed-0956-47c4-95e9-d850c6f897d5
8146f4ce-2057-47de-80a7-f7707e6506e0;Vedran ;Sekara;PI;FALSE;db64c222-0674-4eab-9f09-7f9ea1c483e3
e479a7db-8568-4a13-94d9-2f35abbdf2cb;Vedran ;Sekara;PI;FALSE;db64c222-0674-4eab-9f09-7f9ea1c483e3
55fa7fcb-d0d1-4b95-96e2-0d2909e0d468;Vedran ;Sekara;PI;FALSE;db64c222-0674-4eab-9f09-7f9ea1c483e3
e090436a-d438-495a-ab4c-517eb0519431;Vedran ;Sekara;PI;FALSE;db64c222-0674-4eab-9f09-7f9ea1c483e3
939931f6-183c-46e0-a8da-1464aa7bc66c;Feng ;Feng;CoI;FALSE;dac0e506-da5d-4ee6-8783-5abd2a2096f3
3f6a03a7-6217-4d70-9bf5-0c229cf768f3;Pelin ;Karaturhan;Collaborator;FALSE;d9376c00-8047-4c1b-b86a-e2f5e00018b3
3fe79ef9-5777-4dee-8747-33d8e36ad194;Sandro;Sousa;CoI;FALSE;d7412bcc-4b0f-4ccf-97e2-11b985e93fd9
f828d2cf-26df-46d7-a309-2dba5e76af24;Louise Meier;Carlsen;PI;FALSE;d6d93566-d546-42a8-8864-766098389589
416dd5ce-dd32-4fde-bd1a-0a91a14ecca8;Zoi ;Kaoudi;PI;FALSE;d5c3a434-36d5-4861-862d-3c5b3e332121
fb5462ca-cc1b-4534-b83a-fea1c580873d;Christopher ;Gad;PI;FALSE;d55dab65-fffe-4da4-a383-cfcf5ee3a8cd
35af1726-589d-4cd1-bbea-3fa051ef76ce;Christopher ;Gad;CoI;FALSE;d55dab65-fffe-4da4-a383-cfcf5ee3a8cd
c006a8cf-ebb2-4bd4-94ae-01b5ea5f2ee2;Christopher ;Gad;PI;FALSE;d55dab65-fffe-4da4-a383-cfcf5ee3a8cd
92a3a94c-c825-4662-97bc-2b9d802618ea;Christopher ;Gad;CoI;FALSE;d55dab65-fffe-4da4-a383-cfcf5ee3a8cd
a3b32cef-4240-4466-b3d1-3da4b4b67746;Cecilie Caroline;Falch;PI;FALSE;d4dc2c50-a749-4f5b-a3f1-763c1dc405fb
46950efa-4ab3-4646-9458-a5a6c128d967;Søren;Debois;CoI;FALSE;d3b41838-e2bf-4735-b1cd-03f60b49c7e5
f9613974-23dd-4af9-b328-b9472531403e;Søren;Debois;CoI;FALSE;d3b41838-e2bf-4735-b1cd-03f60b49c7e5
fd1bc026-6e92-4652-bb7e-7f9f8c47b4c7;Søren;Debois;CoI;FALSE;d3b41838-e2bf-4735-b1cd-03f60b49c7e5
e9497ea8-5e79-42ab-9c89-36b254fa121d;Søren;Debois;PI;FALSE;d3b41838-e2bf-4735-b1cd-03f60b49c7e5
a28175d7-f410-4592-b1ab-4435b67d289b;Søren;Debois;CoI;FALSE;d3b41838-e2bf-4735-b1cd-03f60b49c7e5
f2db8d63-45ff-4810-a889-b272fd938d3a;Søren ;Debois;PI;FALSE;d3b41838-e2bf-4735-b1cd-03f60b49c7e5
990ab63e-f16a-48d4-ae87-fc253d954f1e;Søren;Debois;PI;FALSE;d3b41838-e2bf-4735-b1cd-03f60b49c7e5
890d38c5-60d4-4c00-80f7-2ed30f36b8b6;Søren;Debois;CoI;FALSE;d3b41838-e2bf-4735-b1cd-03f60b49c7e5
45f263dd-1188-41c4-bb96-9e8a27753837;Søren;Debois;CoI;FALSE;d3b41838-e2bf-4735-b1cd-03f60b49c7e5
08e92d2d-7d30-4c53-b5d2-6aba12ded6fb;Søren;Debois;CoI;FALSE;d3b41838-e2bf-4735-b1cd-03f60b49c7e5
1f92ae6e-8c75-4dba-8c4a-2ce17bceebda;Søren;Debois;CoI;FALSE;d3b41838-e2bf-4735-b1cd-03f60b49c7e5
f14d5eba-b806-451e-abc2-73ad6e7f0496;Jonas ;Fritsch;PI;FALSE;d37cba38-dff2-4c27-a515-226cfadfd849
865b751d-b4ff-4938-b032-5d278a702de8;Jonas ;Fritsch;PI;FALSE;d37cba38-dff2-4c27-a515-226cfadfd849
8bcd1359-3f40-4d7e-a3bc-fc05f427fac0;Jonas ;Fritsch;PI;FALSE;d37cba38-dff2-4c27-a515-226cfadfd849
b8e7e99f-03aa-4db2-86bc-472ae6f42745;Jonas ;Fritsch;PI;FALSE;d37cba38-dff2-4c27-a515-226cfadfd849
3f6a03a7-6217-4d70-9bf5-0c229cf768f3;Jonas ;Fritsch;PI;FALSE;d37cba38-dff2-4c27-a515-226cfadfd849
e9c91f24-e3ab-41a7-bdce-ac3685bd3f46;Jonas ;Fritsch;CoI;FALSE;d37cba38-dff2-4c27-a515-226cfadfd849
55453a09-dd3c-4254-b50c-1d6e0d281dff;Thomas;Hildebrandt;PI;FALSE;d30b96a8-4f1e-44fa-9bf5-0209bedf0268
627db78d-dc0c-4fa3-879d-b5b4aef2867f;Thomas;Hildebrandt;PI;FALSE;d30b96a8-4f1e-44fa-9bf5-0209bedf0268
51ac42a5-e884-400e-92a7-6f200f189499;Thomas;Hildebrandt;CoI;FALSE;d30b96a8-4f1e-44fa-9bf5-0209bedf0268
c27aeaee-ce0c-41cd-887b-627225b6b0b6;Thomas;Hildebrandt;PI;FALSE;d30b96a8-4f1e-44fa-9bf5-0209bedf0268
48d847bc-226c-4bf5-9da5-1597d52fe4e0;Thomas;Hildebrandt;PI;FALSE;d30b96a8-4f1e-44fa-9bf5-0209bedf0268
85a633e3-4ceb-452b-9870-52e2f69289d5;Thomas;Hildebrandt;PI;FALSE;d30b96a8-4f1e-44fa-9bf5-0209bedf0268
20e31a7d-3ebe-4f01-8190-cf57832c1279;Thomas;Hildebrandt;CoI;FALSE;d30b96a8-4f1e-44fa-9bf5-0209bedf0268
6ef75dd3-ea0c-4db9-af19-bdd91397d783;Thomas;Hildebrandt;PI;FALSE;d30b96a8-4f1e-44fa-9bf5-0209bedf0268
e41b44cc-46ce-4de8-962f-abad41d761d3;Thomas ;Hildebrandt;PI;FALSE;d30b96a8-4f1e-44fa-9bf5-0209bedf0268
de42ab38-51c3-4753-b13a-098710026e30;Thomas;Hildebrandt;PI;FALSE;d30b96a8-4f1e-44fa-9bf5-0209bedf0268
249c41f8-3d16-4033-bfc1-695487446106;Thomas ;Hildebrandt;CoI;FALSE;d30b96a8-4f1e-44fa-9bf5-0209bedf0268
f9613974-23dd-4af9-b328-b9472531403e;Thomas ;Hildebrandt;PI;FALSE;d30b96a8-4f1e-44fa-9bf5-0209bedf0268
fd1bc026-6e92-4652-bb7e-7f9f8c47b4c7;Thomas;Hildebrandt;PI;FALSE;d30b96a8-4f1e-44fa-9bf5-0209bedf0268
a28175d7-f410-4592-b1ab-4435b67d289b;Thomas;Hildebrandt;PI;FALSE;d30b96a8-4f1e-44fa-9bf5-0209bedf0268
50b46853-136e-44e5-91c9-289569813347;Thomas;Hildebrandt;PI;FALSE;d30b96a8-4f1e-44fa-9bf5-0209bedf0268
2c80cfbc-f40d-4d5c-be52-2d62a6eebcd4;Thomas;Hildebrandt;PI;FALSE;d30b96a8-4f1e-44fa-9bf5-0209bedf0268
378dcd42-6b4a-4aea-a5e1-6976fe72f5d7;Thomas;Hildebrandt;PI;FALSE;d30b96a8-4f1e-44fa-9bf5-0209bedf0268
f106c784-f371-4ef8-8299-babd4c010f18;Thomas;Hildebrandt;PI;FALSE;d30b96a8-4f1e-44fa-9bf5-0209bedf0268
20a8720a-ab29-4536-a64b-2d33d851280d;Thomas ;Hildebrandt;Collaborator;FALSE;d30b96a8-4f1e-44fa-9bf5-0209bedf0268
3e7a5097-15b1-4f1e-b343-b06f74cc224b;Sergei ;Stepanenko;Collaborator;FALSE;d1f72ad7-d2ad-40cc-aeb1-b6f9b3d5779f
6e3780d5-8dbd-4884-9222-02187fffbe81;Amir ;Nikabadi;CoI;FALSE;d1be56b5-3ded-4aeb-9339-3af4d4c35035
3d246d02-274d-4bba-8760-0ee09fa39b32;Raúl ;Pardo Jimenez;CoI;FALSE;d05daa00-c3d6-4a89-ba14-cfd1847fb0cc
c0f83230-1cd4-4d68-bd34-43f6f0fc71fb;Raúl ;Pardo Jimenez;CoI;FALSE;d05daa00-c3d6-4a89-ba14-cfd1847fb0cc
416dd5ce-dd32-4fde-bd1a-0a91a14ecca8;Xiao ;Li;Collaborator;FALSE;cfd2eb14-8c3d-4c92-b6f4-acf076e82110
5734b571-8aa7-42d7-9060-92a007e42fa6;Luigi ;Arminio;CoI;FALSE;cfb0029a-04d0-4606-810f-bf6d6777171b
19e3b064-21f8-47c1-8b9d-f531323964d4;Kasper ;Østerbye;CoI;FALSE;cfa94f02-ca6c-47ed-b962-64f5f61e50d2
8f5fad3c-1aee-432c-8ad4-77c851de79a5;Kasper ;Østerbye;PI;FALSE;cfa94f02-ca6c-47ed-b962-64f5f61e50d2
445b877c-2def-4421-9ffd-1d072bdb81d2;Kasper ;Østerbye;PI;FALSE;cfa94f02-ca6c-47ed-b962-64f5f61e50d2
46b9b101-1336-414d-b1d8-995d9f2e7869;Elisa;Mekler;PI;FALSE;cf6cfa0b-e3ac-4164-8de2-b956d8e23825
939931f6-183c-46e0-a8da-1464aa7bc66c;Elisa;Mekler;PI;FALSE;cf6cfa0b-e3ac-4164-8de2-b956d8e23825
0fa9a31a-1db3-4a53-aabc-60e09ba950e8;Paolo;Burelli;PI;FALSE;cf5e1d64-5489-4534-ba34-8dba5fd354a6
0d2deaff-cf2d-441f-95eb-9b13d6d3d0c5;Paolo;Burelli;CoI;FALSE;cf5e1d64-5489-4534-ba34-8dba5fd354a6
