paperUUID,personUUID,personName,personLastname,externalContributor,role
85a0c2dd-71f1-47e9-a6a8-0a47ea6aef80,,David,Graus,true,Author
85a0c2dd-71f1-47e9-a6a8-0a47ea6aef80,,Mesut,Kaya,true,Author
85a0c2dd-71f1-47e9-a6a8-0a47ea6aef80,,Chris,Johnson,true,Author
85a0c2dd-71f1-47e9-a6a8-0a47ea6aef80,,Jens-Joris,Decorte,true,Author
36df53ec-58f5-432b-830b-4c1d8b5303fa,e726f512-d3fd-4d89-962a-3aa9f532a52f,Toine,Bogers,false,Author
36df53ec-58f5-432b-830b-4c1d8b5303fa,,Birger,Larsen,true,Author
36df53ec-58f5-432b-830b-4c1d8b5303fa,,Marijn,Koolen,true,Author
36df53ec-58f5-432b-830b-4c1d8b5303fa,,Maria,Gäde,true,Author
36df53ec-58f5-432b-830b-4c1d8b5303fa,,Mark Michael,Hall,true,Author
36df53ec-58f5-432b-830b-4c1d8b5303fa,,Vivien,Petras,true,Author
e2cc2252-74da-4eef-8a3a-ce137513e680,e726f512-d3fd-4d89-962a-3aa9f532a52f,Toine,Bogers,false,Author
e2cc2252-74da-4eef-8a3a-ce137513e680,,Maria,Gäde,true,Author
e2cc2252-74da-4eef-8a3a-ce137513e680,,Mark Michael,Hall,true,Author
e2cc2252-74da-4eef-8a3a-ce137513e680,,Marijn,Koolen,true,Author
e2cc2252-74da-4eef-8a3a-ce137513e680,,Vivien,Petras,true,Author
e2cc2252-74da-4eef-8a3a-ce137513e680,,Birger,Larsen,true,Author
08d54719-a3fd-4e8a-ac19-de70e0877deb,e726f512-d3fd-4d89-962a-3aa9f532a52f,Toine,Bogers,false,Author
08d54719-a3fd-4e8a-ac19-de70e0877deb,,Maria,Gäde,true,Author
08d54719-a3fd-4e8a-ac19-de70e0877deb,,Marijn,Koolen,true,Author
08d54719-a3fd-4e8a-ac19-de70e0877deb,,Vivien,Petras,true,Author
08d54719-a3fd-4e8a-ac19-de70e0877deb,,Mette,Skov,true,Author
d5e4a12a-fbd1-4336-b053-d45598640664,e726f512-d3fd-4d89-962a-3aa9f532a52f,Toine,Bogers,false,Author
d5e4a12a-fbd1-4336-b053-d45598640664,,David,Graus,true,Author
d5e4a12a-fbd1-4336-b053-d45598640664,9dd22344-26d5-46f4-9c29-9623e4cc73b5,Mesut,Kaya,false,Author
d5e4a12a-fbd1-4336-b053-d45598640664,,Chris,Johnson,true,Author
d5e4a12a-fbd1-4336-b053-d45598640664,,Jens-Joris,Decorte,true,Author
d5e4a12a-fbd1-4336-b053-d45598640664,,Tijl De,Bie,true,Author
66faab75-3953-4637-8d0a-153ad2a97a3c,e726f512-d3fd-4d89-962a-3aa9f532a52f,Toine,Bogers,false,Author
66faab75-3953-4637-8d0a-153ad2a97a3c,,Maria,Gäde,true,Author
66faab75-3953-4637-8d0a-153ad2a97a3c,,Mark,Hall,true,Author
66faab75-3953-4637-8d0a-153ad2a97a3c,,Marijn,Koolen,true,Author
66faab75-3953-4637-8d0a-153ad2a97a3c,,Vivien,Petras,true,Author
66faab75-3953-4637-8d0a-153ad2a97a3c,,Mette,Skov,true,Author
82da1cd4-fda2-466e-8bd0-72059aad964f,e726f512-d3fd-4d89-962a-3aa9f532a52f,Toine,Bogers,false,Author
82da1cd4-fda2-466e-8bd0-72059aad964f,9dd22344-26d5-46f4-9c29-9623e4cc73b5,Mesut,Kaya,false,Author
82da1cd4-fda2-466e-8bd0-72059aad964f,,Maria,Gäde,true,Author
5823417b-9b97-4b15-85da-091ec148ef58,e726f512-d3fd-4d89-962a-3aa9f532a52f,Toine,Bogers,false,Author
5823417b-9b97-4b15-85da-091ec148ef58,9dd22344-26d5-46f4-9c29-9623e4cc73b5,Mesut,Kaya,false,Author
5823417b-9b97-4b15-85da-091ec148ef58,,Jens-Joris,Decorte,true,Author
5823417b-9b97-4b15-85da-091ec148ef58,,Chris,Johnson,true,Author
5823417b-9b97-4b15-85da-091ec148ef58,,Guillaume,Bied,true,Author
8e3bb6cf-06c3-41a4-b2a3-367fb8d33b0e,,Edyta,Bogucka,true,Author
8e3bb6cf-06c3-41a4-b2a3-367fb8d33b0e,,Bon Adriel,Aseniero,true,Author
8e3bb6cf-06c3-41a4-b2a3-367fb8d33b0e,6aed9698-9a0c-4956-be0d-ec658bbfe09a,Luca Maria,Aiello,false,Author
8e3bb6cf-06c3-41a4-b2a3-367fb8d33b0e,,Daniele,Quercia,true,Author
21ca72f7-d1af-4cce-a6c5-575b58acc181,,Corrado,Böhm,true,Author
21ca72f7-d1af-4cce-a6c5-575b58acc181,0ee7ba1e-3108-4db3-a908-97977980d032,Peter,Sestoft,false,Translator
46d4b240-e5d6-11de-a523-000ea68e967b,,Martin,Böhme,true,Author
46d4b240-e5d6-11de-a523-000ea68e967b,68012fca-733f-48e3-872e-6b718eeb74ab,John Paulin,Hansen,false,Author
46d4b240-e5d6-11de-a523-000ea68e967b,,Fiona,Mulvey,true,Author
44bd24d0-ed3c-11dd-8987-000ea68e967b,,Nina,Bohr,false,Author
d7b3e75c-6a1a-43ce-9fb5-bb8ce60a81a5,,Jan,Böker,true,Author
d7b3e75c-6a1a-43ce-9fb5-bb8ce60a81a5,,Louis,Härtel,true,Author
d7b3e75c-6a1a-43ce-9fb5-bb8ce60a81a5,,Nina,Runde,true,Author
d7b3e75c-6a1a-43ce-9fb5-bb8ce60a81a5,bb404350-dc8d-4345-965f-a3602b726014,Tim,Seppelt,false,Author
d7b3e75c-6a1a-43ce-9fb5-bb8ce60a81a5,,Christoph,Standke,true,Author
bdc1de97-c741-4560-9cbb-b4e44b37a7cb,,Cameline,Bolbroe,false,Author
16da3998-19b7-446a-98bb-f3183282483f,,Cameline,Bolbroe,false,Author
cee3c3b8-f293-455e-88e6-028ed2eb8f51,,Cameline,Bolbroe,false,Author
32585c56-bd2a-4db0-92f0-9311a0494fdc,,Blaagaard,Bolette,true,Author
32585c56-bd2a-4db0-92f0-9311a0494fdc,,Mette,Mortensen,true,Author
32585c56-bd2a-4db0-92f0-9311a0494fdc,,Christina,Neumayer,false,Author
6be46a99-bebd-43e5-b5f5-2d2e655f1be6,59042bb8-c701-462c-990b-ce3d8006fd84,Karen,Boll,false,Author
ce1f440f-b613-4deb-9f01-d805251c3dc6,59042bb8-c701-462c-990b-ce3d8006fd84,Karen,Boll,false,Author
fbf60f00-dcd3-11dd-a259-000ea68e967b,,Johan,Bolmsten,true,Author
fbf60f00-dcd3-11dd-a259-000ea68e967b,f2136570-f73c-446f-9fb0-6d9e461e2124,Yvonne,Dittrich,false,Author
fbf60f00-dcd3-11dd-a259-000ea68e967b,,Takeshi,Nakazawa,true,Author
df9d477d-9fba-41f7-8cc0-cc2063190e6a,,Johan,Bolmsten,false,Author
df9d477d-9fba-41f7-8cc0-cc2063190e6a,f2136570-f73c-446f-9fb0-6d9e461e2124,Yvonne,Dittrich,false,Author
16353fcd-57bf-4cc4-9da0-efcc2de65c86,,Johan,Bolmsten,false,Author
16353fcd-57bf-4cc4-9da0-efcc2de65c86,f2136570-f73c-446f-9fb0-6d9e461e2124,Yvonne,Dittrich,false,Author
67fd2f9d-b22d-4e4c-9f8b-c1de70afc38a,,Johan,Bolmsten,false,Author
09edf10e-7da6-47ae-8ea4-12cd0ebcbe57,,Frank,Bolton,true,Author
09edf10e-7da6-47ae-8ea4-12cd0ebcbe57,,Shahram,Jalaliniya,false,Author
09edf10e-7da6-47ae-8ea4-12cd0ebcbe57,,Thomas,Pederson,false,Author
ad0b9400-218b-40f2-b885-c294c2292ba5,,B,Bonfils,true,Author
ad0b9400-218b-40f2-b885-c294c2292ba5,,Philippe,Bonnet,false,Author
74a1fde0-da91-11de-b0f9-000ea68e967b,,Philippe,Bonnet,false,Author
74a1fde0-da91-11de-b0f9-000ea68e967b,,Dennis,Shasha,true,Author
a5711be0-da91-11de-b0f9-000ea68e967b,,Philippe,Bonnet,false,Author
a5711be0-da91-11de-b0f9-000ea68e967b,,Dennis,Shasha,true,Author
c1e09e90-da91-11de-b0f9-000ea68e967b,,Philippe,Bonnet,false,Author
c1e09e90-da91-11de-b0f9-000ea68e967b,,Dennis,Shasha,true,Author
2a524a50-da92-11de-b0f9-000ea68e967b,,Philippe,Bonnet,false,Author
2a524a50-da92-11de-b0f9-000ea68e967b,,Dennis,Shasha,true,Author
a2fd6750-da92-11de-b0f9-000ea68e967b,,Philippe,Bonnet,false,Author
a2fd6750-da92-11de-b0f9-000ea68e967b,,Dennis,Shasha,true,Author
09570880-da93-11de-b0f9-000ea68e967b,,Philippe,Bonnet,false,Author
09570880-da93-11de-b0f9-000ea68e967b,,Dennis,Shasha,true,Author
45ff9900-da93-11de-b0f9-000ea68e967b,,Philippe,Bonnet,false,Author
45ff9900-da93-11de-b0f9-000ea68e967b,,Dennis,Shasha,true,Author
3704a5c0-da94-11de-b0f9-000ea68e967b,,Philippe,Bonnet,false,Author
3704a5c0-da94-11de-b0f9-000ea68e967b,,Andreas,Terzis,true,Author
3704a5c0-da94-11de-b0f9-000ea68e967b,,Marcus,Chang,false,Author
82742bc0-da94-11de-b0f9-000ea68e967b,,Philippe,Bonnet,false,Author
4908a860-da95-11de-b0f9-000ea68e967b,,Philippe,Bonnet,false,Author
3ce2dabe-3778-4acd-886b-20ec0635a55f,,Philippe,Bonnet,false,Author
3ce2dabe-3778-4acd-886b-20ec0635a55f,,Luc,Bouganim,true,Author
caea4897-28a4-4551-8342-9a3112210ffb,,Philippe,Bonnet,false,Author
caea4897-28a4-4551-8342-9a3112210ffb,,Luc,Bouganim,true,Author
d85dbde5-c31f-41bf-8bbf-a00c5cde9d79,,Philippe,Bonnet,false,Author
d85dbde5-c31f-41bf-8bbf-a00c5cde9d79,,,,false,
8aaa752c-b601-4a00-9bec-2dee08c44450,,Philippe,Bonnet,false,Author
8aaa752c-b601-4a00-9bec-2dee08c44450,,Dennis,Shasha,true,Author
8aaa752c-b601-4a00-9bec-2dee08c44450,,Juliana,Freire,true,Author
745dc8db-d7ed-41cb-9315-06fc0640bea0,,Philippe,Bonnet,false,Author
745dc8db-d7ed-41cb-9315-06fc0640bea0,,Johannes,Gehrke,true,Author
745dc8db-d7ed-41cb-9315-06fc0640bea0,,Praveen,Seshadri,true,Author
c09db86a-a9dd-446f-ad10-c90adb870663,,Philippe,Bonnet,false,Author
c09db86a-a9dd-446f-ad10-c90adb870663,,Javier,Gonzalez,false,Author
c09db86a-a9dd-446f-ad10-c90adb870663,,Joel Andres,Granados,false,Author
17627446-3ed1-46e6-8774-048fc424950b,,Philippe,Bonnet,false,Author
17627446-3ed1-46e6-8774-048fc424950b,,Allan,Beaufour,true,Author
17627446-3ed1-46e6-8774-048fc424950b,,Mads Bondo,Dydensborg,true,Author
17627446-3ed1-46e6-8774-048fc424950b,,Martin,Leopold,true,Author
397e0727-9234-41d1-a0e8-fe69705d87af,,Philippe,Bonnet,false,Author
397e0727-9234-41d1-a0e8-fe69705d87af,,Matias,Bjørling,false,Author
397e0727-9234-41d1-a0e8-fe69705d87af,,Jesper,Madsen,true,Author
397e0727-9234-41d1-a0e8-fe69705d87af,,Javier,Gonzalez,false,Author
3245e7b4-b0ff-4481-b6cb-a680124bc4f5,,Philippe,Bonnet,false,Inventor
3245e7b4-b0ff-4481-b6cb-a680124bc4f5,,Niv,Dayan,false,Inventor
7ef589e8-dfe6-4d40-9a8d-28638a4f64b0,,Philippe,Bonnet,false,Inventor
7ef589e8-dfe6-4d40-9a8d-28638a4f64b0,,Matias,Bjørling,false,Inventor
7ef589e8-dfe6-4d40-9a8d-28638a4f64b0,,Jesper Wendel,Madsen,false,Inventor
7ef589e8-dfe6-4d40-9a8d-28638a4f64b0,,Javier,Gonzalez,false,Inventor
7ef589e8-dfe6-4d40-9a8d-28638a4f64b0,,Michael,Wei,true,Inventor
398a9ad5-12f2-40ed-be92-64d13d6a3c4b,,Philippe,Bonnet,false,Author
17483de1-cd18-40ad-994f-dc6980114e9d,,Philippe,Bonnet,false,Author
216533d7-f65f-42ae-9945-74169c9cf573,,Philippe,Bonnet,false,Author
70c609f5-dead-4956-a23a-2172df8e9a74,,Philippe,Bonnet,false,Author
70c609f5-dead-4956-a23a-2172df8e9a74,,Luna,Dong,true,Author
70c609f5-dead-4956-a23a-2172df8e9a74,,Felix,Naumann,true,Author
70c609f5-dead-4956-a23a-2172df8e9a74,63342b24-28ec-40c5-a7d9-ec49867dc75d,Pinar,Tözün,false,Author
d410a682-9e75-4ec0-99cc-73eda32adbb5,,Philippe,Bonnet,false,Author
d410a682-9e75-4ec0-99cc-73eda32adbb5,,Marcus,Paradies,true,Author
d410a682-9e75-4ec0-99cc-73eda32adbb5,,Niclas,Hedam,false,Author
83c75451-36b9-4e58-ac37-79749a90a54c,,Philippe,Bonnet,false,Author
83c75451-36b9-4e58-ac37-79749a90a54c,,Marcus,Paradies,true,Author
83c75451-36b9-4e58-ac37-79749a90a54c,,Constantin,Pestka,true,Author
83c75451-36b9-4e58-ac37-79749a90a54c,,Niclas,Hedam,false,Author
83c75451-36b9-4e58-ac37-79749a90a54c,,Alexander,Krause,true,Author
78f7c722-d360-4866-8494-19e7a792f6a7,,Philippe,Bonnet,false,Author
78f7c722-d360-4866-8494-19e7a792f6a7,,Luc ,Bouganim,true,Author
5417bb67-9213-4d91-bd2b-fc4bbb9840ab,,Antonio,Bontempi,true,Author
5417bb67-9213-4d91-bd2b-fc4bbb9840ab,,Daniela ,Del Bene,true,Author
5417bb67-9213-4d91-bd2b-fc4bbb9840ab,,Louisa Jane,Di Felice,false,Author
edd7552f-1aee-4a63-86d8-480b838d0097,,Philip,Bontrager,true,Author
edd7552f-1aee-4a63-86d8-480b838d0097,,Wending,Lin,true,Author
edd7552f-1aee-4a63-86d8-480b838d0097,,Julian,Togelius,false,Author
edd7552f-1aee-4a63-86d8-480b838d0097,a420ffb3-2ca6-4925-a25f-baaa5228fc15,Sebastian,Risi,false,Author
e81788ea-c6ba-40be-a07b-63a700c7c796,,Wouter,Boomsma,true,Author
e81788ea-c6ba-40be-a07b-63a700c7c796,,Jes,Frellsen,false,Author
28bf96a7-ee74-46f3-a87a-8915ee392ebf,,Capser,Boonen,true,Author
28bf96a7-ee74-46f3-a87a-8915ee392ebf,,Mikkel,Christiansen,true,Author
28bf96a7-ee74-46f3-a87a-8915ee392ebf,,Agnete ,Ilsøe,true,Author
28bf96a7-ee74-46f3-a87a-8915ee392ebf,,Marie ,Staunstrup,true,Author
28bf96a7-ee74-46f3-a87a-8915ee392ebf,80784458-06f6-4eff-b0c8-df982ffa9835,Rune Kristian Lundedal,Nielsen,false,Author
3bb1f86c-f869-47c3-94c0-6b2a7698bcb8,,Julia Ayumi,Bopp,true,Author
3bb1f86c-f869-47c3-94c0-6b2a7698bcb8,ecc36d3e-77ac-4333-9918-2431807cd4e0,Jan Benjamin,Vornhagen,false,Author
3bb1f86c-f869-47c3-94c0-6b2a7698bcb8,cf6cfa0b-e3ac-4164-8de2-b956d8e23825,Elisa D.,Mekler,false,Author
831798c5-3183-46c2-8249-bd24368fc883,,Paulo,Borba,true,Editor
831798c5-3183-46c2-8249-bd24368fc883,,Myra,B. Cohen,true,Editor
831798c5-3183-46c2-8249-bd24368fc883,,Axel,Legay,true,Editor
831798c5-3183-46c2-8249-bd24368fc883,a39b94ff-e1b6-4b96-8404-486167a9123d,Andrzej,Wasowski,false,Editor
6e8fcc1d-b19b-4ee3-be16-08cb6fb70b75,,Niels ,Borch Rasmussen,true,Author
6e8fcc1d-b19b-4ee3-be16-08cb6fb70b75,,Jonathan,Jagd Hermansen,true,Author
6e8fcc1d-b19b-4ee3-be16-08cb6fb70b75,6ec63914-1f4e-4708-8830-1b054c2ee03a,Irina,Papazu,false,Author
6e8fcc1d-b19b-4ee3-be16-08cb6fb70b75,aa71d7ef-382e-4e32-a958-827b495669cb,Kasper Friis,Rasmussen,false,Author
9de60365-8681-4d38-9610-43fa2341ed4d,,Georgeta,Bordea,true,Author
9de60365-8681-4d38-9610-43fa2341ed4d,e726f512-d3fd-4d89-962a-3aa9f532a52f,Toine,Bogers,false,Author
9de60365-8681-4d38-9610-43fa2341ed4d,,Paul,Buitelaar,true,Author
6fd8a655-ba16-4bef-9ce8-8518c7c23c8d,,Mirko,Bordignon,true,Author
6fd8a655-ba16-4bef-9ce8-8518c7c23c8d,2a9c0934-98ca-4101-b829-b88d77f6487e,Kasper,Støy,false,Author
6fd8a655-ba16-4bef-9ce8-8518c7c23c8d,,Ulrik Pagh,Schultz,true,Author
7daf8df4-375f-4c5e-afc6-e266c3f45100,,Mirko,Bordignon,true,Author
7daf8df4-375f-4c5e-afc6-e266c3f45100,,David Johan,Christensen,true,Author
7daf8df4-375f-4c5e-afc6-e266c3f45100,2a9c0934-98ca-4101-b829-b88d77f6487e,Kasper,Støy,false,Author
7daf8df4-375f-4c5e-afc6-e266c3f45100,,Ulrik Pagh,Schultz,true,Author
250a9c20-d2cb-466f-845e-8b1bc319c909,,Mirko,Bordignon,true,Author
250a9c20-d2cb-466f-845e-8b1bc319c909,,Ulrik Pagh,Schultz,true,Author
250a9c20-d2cb-466f-845e-8b1bc319c909,2a9c0934-98ca-4101-b829-b88d77f6487e,Kasper,Støy,false,Author
3d0f2e27-de55-4cae-8f51-675161060af0,,Mirko,Bordignon,true,Author
3d0f2e27-de55-4cae-8f51-675161060af0,2a9c0934-98ca-4101-b829-b88d77f6487e,Kasper,Støy,false,Author
3d0f2e27-de55-4cae-8f51-675161060af0,,Ulrik Pagh,Schultz,true,Author
8483f11d-c3aa-4181-9d9c-c3255888a548,,Mirko,Bordignon,true,Author
8483f11d-c3aa-4181-9d9c-c3255888a548,2a9c0934-98ca-4101-b829-b88d77f6487e,Kasper,Støy,false,Author
8483f11d-c3aa-4181-9d9c-c3255888a548,,David Johan,Christensen,true,Author
8483f11d-c3aa-4181-9d9c-c3255888a548,,Ulrik Pagh,Schultz,true,Author
97c14047-d531-4a03-8b79-385f0f4377c6,,Mirko,Bordignon,true,Author
97c14047-d531-4a03-8b79-385f0f4377c6,,Ulrik Pagh,Schultz,true,Author
97c14047-d531-4a03-8b79-385f0f4377c6,2a9c0934-98ca-4101-b829-b88d77f6487e,Kasper,Støy,false,Author
c3c4e00e-ce40-405e-90c5-7fa67b7e097c,,Andrew,Borg Cardona,true,Author
c3c4e00e-ce40-405e-90c5-7fa67b7e097c,,Julian,Togelius,false,Author
c3c4e00e-ce40-405e-90c5-7fa67b7e097c,,Mark Jason,Nelson,false,Author
b49369a2-0b6c-4a88-a988-99fc832332ef,,Pia,Borlund,true,Author
b49369a2-0b6c-4a88-a988-99fc832332ef,e726f512-d3fd-4d89-962a-3aa9f532a52f,Toine,Bogers,false,Author
ab083361-027d-41a4-893d-202dbcc9b853,,Jesper Vaaben,Bornerup,true,Author
ab083361-027d-41a4-893d-202dbcc9b853,9504265d-0046-4e58-b529-256a656c012d,Christian,Hardmeier,false,Author
dca0d35d-b52f-4be7-8d4a-eddd8ff60017,,Renata,Borovica-Gajic,true,Author
dca0d35d-b52f-4be7-8d4a-eddd8ff60017,,Goetz,Graefe,true,Author
dca0d35d-b52f-4be7-8d4a-eddd8ff60017,,Allison W.,Lee,true,Author
dca0d35d-b52f-4be7-8d4a-eddd8ff60017,,Caetano,Sauer,true,Author
dca0d35d-b52f-4be7-8d4a-eddd8ff60017,63342b24-28ec-40c5-a7d9-ec49867dc75d,Pinar,Tözün,false,Author
c22ba723-4703-40c7-8cb6-537f0864724c,,Valeria,Borsotti,false,Author
c22ba723-4703-40c7-8cb6-537f0864724c,,Emilie,Møllenbach,false,Author
c268dff5-5a6d-482f-91ef-3499667f5f97,,Valeria,Borsotti,false,Author
c268dff5-5a6d-482f-91ef-3499667f5f97,,Emilie,Møllenbach,false,Author
01c3c592-566e-4a9f-b09f-f602e3f8d843,,Valeria,Borsotti,false,Author
fd1496c2-9b33-4a90-8559-274740aa34eb,,Valeria,Borsotti,false,Author
39fd48ea-ce69-4963-9131-b415bfaa6275,,Valeria,Borsotti,false,Author
61d4254d-4b0e-4361-9e47-48db8b60cdb8,,Holger Stadel,Borum,false,Author
61d4254d-4b0e-4361-9e47-48db8b60cdb8,,Malthe Ettrup,Kirkbro,false,Author
61d4254d-4b0e-4361-9e47-48db8b60cdb8,0ee7ba1e-3108-4db3-a908-97977980d032,Peter,Sestoft,false,Author
7c8f479f-a141-401f-8013-f064f58cf7c6,,Holger Stadel,Borum,false,Author
7c8f479f-a141-401f-8013-f064f58cf7c6,,Henning,Niss,true,Author
7c8f479f-a141-401f-8013-f064f58cf7c6,0ee7ba1e-3108-4db3-a908-97977980d032,Peter,Sestoft,false,Author
b5037a03-dbae-4391-9177-8b8f6278b1c5,,Holger Stadel,Borum,false,Author
b5037a03-dbae-4391-9177-8b8f6278b1c5,fda8c630-1b0a-4910-ae2a-602850616275,Christoph,Seidl,false,Author
b5037a03-dbae-4391-9177-8b8f6278b1c5,0ee7ba1e-3108-4db3-a908-97977980d032,Peter,Sestoft,false,Author
eb65421d-ef5d-4915-9245-507875b6a185,,Holger Stadel,Borum,false,Author
eb65421d-ef5d-4915-9245-507875b6a185,fda8c630-1b0a-4910-ae2a-602850616275,Christoph,Seidl,false,Author
9af92d3c-5907-4d8e-bc32-350209cce937,,Holger Stadel,Borum,false,Author
9af92d3c-5907-4d8e-bc32-350209cce937,09813918-f2fa-46c2-a9b1-069b140c2903,Morten Tychsen,Clausen,false,Author
09aa5cca-fdc0-4aff-82be-96f01cd9d7ae,,Holger Stadel,Borum,false,Author
96538eb6-8996-4fd4-9eeb-c63c723cd874,,Branislav,Bosanski,true,Author
96538eb6-8996-4fd4-9eeb-c63c723cd874,,Simina,Branzei,true,Author
96538eb6-8996-4fd4-9eeb-c63c723cd874,,Kristoffer Arnsfelt,Hansen,true,Author
96538eb6-8996-4fd4-9eeb-c63c723cd874,,Peter Bro,Miltersen,true,Author
96538eb6-8996-4fd4-9eeb-c63c723cd874,,Troels Bjerre,Sørensen,false,Author
089077f4-a16f-4202-93e3-39bd15571235,,Branislav,Bosanski,true,Author
089077f4-a16f-4202-93e3-39bd15571235,,Simina,Branzei,true,Author
089077f4-a16f-4202-93e3-39bd15571235,,Kristoffer Arnsfelt,Hansen,true,Author
089077f4-a16f-4202-93e3-39bd15571235,,Peter Bro,Miltersen,true,Author
089077f4-a16f-4202-93e3-39bd15571235,,Troels Bjerre,Lund,false,Author
bef48f93-862f-41d6-9028-62d6da22eed8,,Prosenjit,Bose,true,Author
bef48f93-862f-41d6-9028-62d6da22eed8,,Stephane,Durocher,true,Author
bef48f93-862f-41d6-9028-62d6da22eed8,,Debajyoti,Mondal,true,Author
bef48f93-862f-41d6-9028-62d6da22eed8,,Maxime,Peabody,true,Author
bef48f93-862f-41d6-9028-62d6da22eed8,,Matthew,Skala,true,Author
bef48f93-862f-41d6-9028-62d6da22eed8,,Mohammad Abdul,Wahid,true,Author
97bf6a62-e5ff-471c-9c7f-62b76c15465b,,Claus,Bossen,true,Author
97bf6a62-e5ff-471c-9c7f-62b76c15465b,92f6c3f3-0ad2-40fc-b278-69170f87567d,Lars Rune,Christensen,false,Author
97bf6a62-e5ff-471c-9c7f-62b76c15465b,1e0534b4-fe3e-4c5e-ad6d-5f1c7df6a14e,Erik,Gronvall,false,Author
97bf6a62-e5ff-471c-9c7f-62b76c15465b,,Lasse,Vestergaard,true,Author
c1e05fb4-49a6-42d5-9d8c-372d7ba23e55,,Claus,Bossen,true,Author
c1e05fb4-49a6-42d5-9d8c-372d7ba23e55,,Pelle,Ehn,true,Author
c1e05fb4-49a6-42d5-9d8c-372d7ba23e55,,Helena,Karasti,true,Author
c1e05fb4-49a6-42d5-9d8c-372d7ba23e55,,Carl,Di Salvo,true,Author
c1e05fb4-49a6-42d5-9d8c-372d7ba23e55,,Andrew,Clement,true,Author
c1e05fb4-49a6-42d5-9d8c-372d7ba23e55,,Volkmar,Pipek,true,Author
c1e05fb4-49a6-42d5-9d8c-372d7ba23e55,f2136570-f73c-446f-9fb0-6d9e461e2124,Yvonne,Dittrich,false,Author
bd3bd29f-bfec-41b2-86d8-8d4f2775a5bf,,Claus,Bossen,true,Author
bd3bd29f-bfec-41b2-86d8-8d4f2775a5bf,1e0534b4-fe3e-4c5e-ad6d-5f1c7df6a14e,Erik,Gronvall,false,Author
677586a6-9d7a-46b8-8402-8c4df786f5d7,,Fabiano,Botelho,true,Author
677586a6-9d7a-46b8-8402-8c4df786f5d7,,Rasmus,Pagh,false,Author
677586a6-9d7a-46b8-8402-8c4df786f5d7,,Nivio,Ziviani,true,Author
92c87022-0865-457d-8a23-cdde163edbe3,,Andrea,Botero,true,Author
92c87022-0865-457d-8a23-cdde163edbe3,,Joanna,Saad-Sulonen,false,Author
1f91d4a7-816c-454a-bfa4-b35fe1657fe9,,Andrea,Botero,true,Author
1f91d4a7-816c-454a-bfa4-b35fe1657fe9,,Helena,Karasti,true,Author
1f91d4a7-816c-454a-bfa4-b35fe1657fe9,,Joanna,Saad-Sulonen,false,Author
1f91d4a7-816c-454a-bfa4-b35fe1657fe9,,Hanne Cecilie,Geirbro,true,Author
1f91d4a7-816c-454a-bfa4-b35fe1657fe9,,Karen,Baker,true,Author
1f91d4a7-816c-454a-bfa4-b35fe1657fe9,,Elena,Parmiggiani,true,Author
1f91d4a7-816c-454a-bfa4-b35fe1657fe9,528393a3-e784-47a8-85be-c81d44c393bd,Sanna-Maria,Marttila,false,Author
e2f5bc2e-9b56-40bb-bd30-66e335790ed9,,Andrea,Botero,true,Author
e2f5bc2e-9b56-40bb-bd30-66e335790ed9,528393a3-e784-47a8-85be-c81d44c393bd,Sanna-Maria,Marttila,false,Author
e2f5bc2e-9b56-40bb-bd30-66e335790ed9,,Giacomo,Poderi,false,Author
e2f5bc2e-9b56-40bb-bd30-66e335790ed9,,Joanna,Saad-Sulonen,false,Author
e2f5bc2e-9b56-40bb-bd30-66e335790ed9,,Anna,Seravalli,true,Author
e2f5bc2e-9b56-40bb-bd30-66e335790ed9,,Maurizio,Teli,true,Author
e2f5bc2e-9b56-40bb-bd30-66e335790ed9,,Frederick M. C.,Van Amstel,true,Author
4dd6738c-0e91-4218-b8ee-71ee355d5e7d,,Andrea,Botero,true,Author
4dd6738c-0e91-4218-b8ee-71ee355d5e7d,,Joanna,Saad-Sulonen,false,Author
3c4867ca-0f54-4916-93c9-ee174f2843d9,,Maximilian,Böther,true,Author
3c4867ca-0f54-4916-93c9-ee174f2843d9,42c316a3-1a31-469b-b436-635edc389e02,Titus Theodorus (Ties),Robroek,false,Author
3c4867ca-0f54-4916-93c9-ee174f2843d9,,Viktor,Gsteiger,true,Author
3c4867ca-0f54-4916-93c9-ee174f2843d9,,Robin,Holzinger,true,Author
3c4867ca-0f54-4916-93c9-ee174f2843d9,,Xianzhe,Ma,true,Author
3c4867ca-0f54-4916-93c9-ee174f2843d9,63342b24-28ec-40c5-a7d9-ec49867dc75d,Pınar,Tözün,false,Author
3c4867ca-0f54-4916-93c9-ee174f2843d9,,Ana,Klimovic,true,Author
08861941-8019-4a89-9f02-a7f5c11266b5,,Mondher,Bouazizi,true,Author
08861941-8019-4a89-9f02-a7f5c11266b5,7df5fb79-5850-4de3-8594-323f1915ff1e,Alejandro Lorite,Mora,false,Author
08861941-8019-4a89-9f02-a7f5c11266b5,,Tomoaki,Ohtsuki,true,Author
ce72a1aa-08f7-441a-8576-4af3b28f2be3,,Mondher,Bouazizi,true,Author
ce72a1aa-08f7-441a-8576-4af3b28f2be3,7df5fb79-5850-4de3-8594-323f1915ff1e,Alejandro Lorite,Mora,false,Author
ce72a1aa-08f7-441a-8576-4af3b28f2be3,,Kevin,Feghoul,true,Author
ce72a1aa-08f7-441a-8576-4af3b28f2be3,,Tomoaki,Ohtsuki,true,Author
